File,Temp,Logg,Metal,Alpha
btsettl08_t1600_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,1600,5,0,0
btsettl08_t1600_g5.00_z0.50_en0.00_APOGEE-RAW.txt,1600,5,0.5,0
btsettl08_t1600_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,1600,5.5,0,0
btsettl08_t1700_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,1700,3.5,-0.5,0.2
btsettl08_t1700_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,1700,3.5,0,0
btsettl08_t1700_g3.50_z0.50_en0.00_APOGEE-RAW.txt,1700,3.5,0.5,0
btsettl08_t1700_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,1700,4,-0.5,0.2
btsettl08_t1700_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,1700,4,0,0
btsettl08_t1700_g4.00_z0.50_en0.00_APOGEE-RAW.txt,1700,4,0.5,0
btsettl08_t1700_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,1700,4.5,-0.5,0.2
btsettl08_t1700_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,1700,4.5,0,0
btsettl08_t1700_g4.50_z0.50_en0.00_APOGEE-RAW.txt,1700,4.5,0.5,0
btsettl08_t1700_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,1700,5,-0.5,0.2
btsettl08_t1700_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,1700,5,0,0
btsettl08_t1700_g5.00_z0.50_en0.00_APOGEE-RAW.txt,1700,5,0.5,0
btsettl08_t1700_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,1700,5.5,0,0
btsettl08_t1800_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,1800,3.5,-0.5,0.2
btsettl08_t1800_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,1800,3.5,0,0
btsettl08_t1800_g3.50_z0.50_en0.00_APOGEE-RAW.txt,1800,3.5,0.5,0
btsettl08_t1800_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,1800,4,-0.5,0.2
btsettl08_t1800_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,1800,4,0,0
btsettl08_t1800_g4.00_z0.50_en0.00_APOGEE-RAW.txt,1800,4,0.5,0
btsettl08_t1800_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,1800,4.5,-0.5,0.2
btsettl08_t1800_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,1800,4.5,0,0
btsettl08_t1800_g4.50_z0.50_en0.00_APOGEE-RAW.txt,1800,4.5,0.5,0
btsettl08_t1800_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,1800,5,-0.5,0.2
btsettl08_t1800_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,1800,5,0,0
btsettl08_t1800_g5.00_z0.50_en0.00_APOGEE-RAW.txt,1800,5,0.5,0
btsettl08_t1800_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,1800,5.5,0,0
btsettl08_t1900_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,1900,3,0,0
btsettl08_t1900_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,1900,3.5,0,0
btsettl08_t1900_g3.50_z0.50_en0.00_APOGEE-RAW.txt,1900,3.5,0.5,0
btsettl08_t1900_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,1900,4,-0.5,0.2
btsettl08_t1900_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,1900,4,0,0
btsettl08_t1900_g4.00_z0.50_en0.00_APOGEE-RAW.txt,1900,4,0.5,0
btsettl08_t1900_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,1900,4.5,0,0
btsettl08_t1900_g4.50_z0.50_en0.00_APOGEE-RAW.txt,1900,4.5,0.5,0
btsettl08_t1900_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,1900,5,-0.5,0.2
btsettl08_t1900_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,1900,5,0,0
btsettl08_t1900_g5.00_z0.50_en0.00_APOGEE-RAW.txt,1900,5,0.5,0
btsettl08_t1900_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,1900,5.5,0,0
btsettl08_t2000_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2000,3,0,0
btsettl08_t2000_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2000,3.5,0,0
btsettl08_t2000_g3.50_z0.50_en0.00_APOGEE-RAW.txt,2000,3.5,0.5,0
btsettl08_t2000_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2000,4,-0.5,0.2
btsettl08_t2000_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2000,4,0,0
btsettl08_t2000_g4.00_z0.50_en0.00_APOGEE-RAW.txt,2000,4,0.5,0
btsettl08_t2000_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2000,4.5,-0.5,0.2
btsettl08_t2000_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2000,4.5,0,0
btsettl08_t2000_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2000,4.5,0.5,0
btsettl08_t2000_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2000,5,-0.5,0.2
btsettl08_t2000_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2000,5,0,0
btsettl08_t2000_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2000,5,0.5,0
btsettl08_t2000_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2000,5.5,0,0
btsettl08_t2100_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2100,3,0,0
btsettl08_t2100_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,2100,3.5,-0.5,0.2
btsettl08_t2100_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2100,3.5,0,0
btsettl08_t2100_g3.50_z0.50_en0.00_APOGEE-RAW.txt,2100,3.5,0.5,0
btsettl08_t2100_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2100,4,-0.5,0.2
btsettl08_t2100_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2100,4,0,0
btsettl08_t2100_g4.00_z0.50_en0.00_APOGEE-RAW.txt,2100,4,0.5,0
btsettl08_t2100_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2100,4.5,-0.5,0.2
btsettl08_t2100_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2100,4.5,0,0
btsettl08_t2100_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2100,4.5,0.5,0
btsettl08_t2100_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2100,5,-0.5,0.2
btsettl08_t2100_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2100,5,0,0
btsettl08_t2100_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2100,5,0.5,0
