File,Temp,Logg,Metal,Alpha
PHOENIX_BTSETTL_CIFIST2011_2015_t2600_g5.00_z0.00_en0.00_APOGEE-RAW.txt,2600,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2600_g5.50_z0.00_en0.00_APOGEE-RAW.txt,2600,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2700_g2.50_z0.00_en0.00_APOGEE-RAW.txt,2700,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2700_g3.00_z0.00_en0.00_APOGEE-RAW.txt,2700,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2700_g3.50_z0.00_en0.00_APOGEE-RAW.txt,2700,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2700_g4.00_z0.00_en0.00_APOGEE-RAW.txt,2700,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2700_g4.50_z0.00_en0.00_APOGEE-RAW.txt,2700,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2700_g5.00_z0.00_en0.00_APOGEE-RAW.txt,2700,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2700_g5.50_z0.00_en0.00_APOGEE-RAW.txt,2700,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2800_g2.50_z0.00_en0.00_APOGEE-RAW.txt,2800,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2800_g3.00_z0.00_en0.00_APOGEE-RAW.txt,2800,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2800_g3.50_z0.00_en0.00_APOGEE-RAW.txt,2800,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2800_g4.00_z0.00_en0.00_APOGEE-RAW.txt,2800,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t2800_g4.50_z0.00_en0.00_APOGEE-RAW.txt,2800,4.5,0.0,0.0
