teff,logg,mass,microTurb,composition,FeH,a_Fe,C_Fe,N_Fe,O_Fe
2900,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
2900,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
2900,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
2900,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
2900,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
2900,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
2900,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
2900,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
2900,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
2900,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
2900,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
2900,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
2900,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
2900,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
2900,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
2900,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
2900,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
2900,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
2900,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
2900,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
2900,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
2900,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
2900,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
2900,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
2900,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
2900,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
2900,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
2900,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
2900,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
2900,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
2900,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
2900,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
2900,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
2900,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
2900,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
2900,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
2900,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
2900,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
2900,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
2900,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
2900,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
2900,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3000,3.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3000,3.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3000,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3000,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3000,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3000,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3000,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3000,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3000,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3000,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3000,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3000,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3000,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3000,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3000,3.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3000,3.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3000,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3000,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3000,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3000,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3000,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3000,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3000,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3000,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3000,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3000,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3000,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3000,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3000,4.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3000,4.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3000,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3000,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3000,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3000,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3000,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3000,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3000,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3000,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3000,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3000,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3000,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3000,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3000,4.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3000,4.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3000,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3000,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3000,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3000,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3000,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3000,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3000,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3000,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3000,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3000,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3000,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3000,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3000,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3000,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3000,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3000,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3000,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3000,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3000,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3000,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3000,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3000,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3000,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3000,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3000,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3000,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3000,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3000,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3000,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3000,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3000,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3000,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3100,3.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3100,3.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3100,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3100,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3100,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3100,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3100,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3100,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3100,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3100,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3100,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3100,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3100,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3100,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3100,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3100,3.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3100,3.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3100,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3100,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3100,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3100,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3100,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3100,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3100,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3100,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3100,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3100,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3100,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3100,4.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3100,4.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3100,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3100,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3100,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3100,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3100,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3100,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3100,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3100,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3100,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3100,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3100,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3100,4.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3100,4.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3100,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3100,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3100,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3100,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3100,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3100,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3100,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3100,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3100,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3100,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3100,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3100,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3100,5.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3100,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3100,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3100,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3100,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3100,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3100,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3100,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3100,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3100,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3100,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3100,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3100,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3100,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3100,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3100,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3100,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3100,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3100,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3100,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3100,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3200,3.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3200,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3200,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3200,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3200,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3200,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3200,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3200,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3200,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3200,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3200,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3200,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3200,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3200,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3200,3.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3200,3.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3200,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3200,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3200,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3200,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3200,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3200,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3200,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3200,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3200,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3200,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3200,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3200,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3200,4.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3200,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3200,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3200,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3200,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3200,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3200,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3200,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3200,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3200,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3200,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3200,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3200,4.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3200,4.5,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3200,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3200,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3200,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3200,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3200,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3200,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3200,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3200,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3200,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3200,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3200,4.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3200,5.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3200,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3200,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3200,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3200,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3200,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3200,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3200,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3200,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3200,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3200,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3200,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3200,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3200,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3200,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3200,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3200,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3200,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3200,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3200,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3200,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3300,3.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3300,3.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3300,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3300,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3300,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3300,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3300,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3300,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3300,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3300,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3300,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3300,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3300,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3300,3.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3300,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3300,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3300,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3300,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3300,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3300,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3300,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3300,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3300,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3300,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3300,4.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3300,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3300,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3300,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3300,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3300,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3300,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3300,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3300,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3300,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3300,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3300,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3300,4.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3300,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3300,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3300,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3300,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3300,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3300,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3300,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3300,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3300,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3300,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3300,4.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3300,5.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3300,5.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3300,5.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3300,5.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3300,5.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3300,5.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3300,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3300,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3300,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3300,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3300,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3300,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3300,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3300,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3300,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3300,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3300,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3300,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3300,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3300,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3300,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3300,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3300,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3400,3.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3400,3.0,0.0,0,st,-4.0,0.4,0.0,0.0,0.4
3400,3.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3400,3.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3400,3.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3400,3.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3400,3.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3400,3.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3400,3.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3400,3.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3400,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3400,3.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3400,3.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3400,3.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3400,3.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3400,3.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3400,3.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3400,3.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3400,3.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3400,3.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3400,3.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3400,3.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3400,3.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3400,3.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3400,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3400,3.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3400,3.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3400,3.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3400,4.0,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3400,4.0,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3400,4.0,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3400,4.0,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3400,4.0,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3400,4.0,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3400,4.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3400,4.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3400,4.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3400,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3400,4.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3400,4.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3400,4.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3400,4.5,0.0,0,st,-5.0,0.4,0.0,0.0,0.4
3400,4.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3400,4.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3400,4.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3400,4.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3400,4.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3400,4.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3400,4.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3400,4.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3400,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3400,4.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
