Temp,Logg,Metal,Alpha,File
3900,4.0,-2.0,0.0,MARCS_APOGEE_DR15_t3900_g4.00_z-2.00_en0.00_APOGEE-RAW.txt
3900,4.0,-1.5,0.0,MARCS_APOGEE_DR15_t3900_g4.00_z-1.50_en0.00_APOGEE-RAW.txt
3900,4.0,-1.0,0.0,MARCS_APOGEE_DR15_t3900_g4.00_z-1.00_en0.00_APOGEE-RAW.txt
3900,4.0,-0.5,0.0,MARCS_APOGEE_DR15_t3900_g4.00_z-0.50_en0.00_APOGEE-RAW.txt
3900,4.0,0.0,0.0,MARCS_APOGEE_DR15_t3900_g4.00_z0.00_en0.00_APOGEE-RAW.txt
3900,4.0,0.5,0.0,MARCS_APOGEE_DR15_t3900_g4.00_z0.50_en0.00_APOGEE-RAW.txt
3900,4.5,-2.5,0.0,MARCS_APOGEE_DR15_t3900_g4.50_z-2.50_en0.00_APOGEE-RAW.txt
3900,4.5,-2.0,0.0,MARCS_APOGEE_DR15_t3900_g4.50_z-2.00_en0.00_APOGEE-RAW.txt
3900,4.5,-1.5,0.0,MARCS_APOGEE_DR15_t3900_g4.50_z-1.50_en0.00_APOGEE-RAW.txt
3900,4.5,-1.0,0.0,MARCS_APOGEE_DR15_t3900_g4.50_z-1.00_en0.00_APOGEE-RAW.txt
3900,4.5,-0.5,0.0,MARCS_APOGEE_DR15_t3900_g4.50_z-0.50_en0.00_APOGEE-RAW.txt
3900,4.5,0.0,0.0,MARCS_APOGEE_DR15_t3900_g4.50_z0.00_en0.00_APOGEE-RAW.txt
3900,4.5,0.5,0.0,MARCS_APOGEE_DR15_t3900_g4.50_z0.50_en0.00_APOGEE-RAW.txt
3900,5.0,-2.5,0.0,MARCS_APOGEE_DR15_t3900_g5.00_z-2.50_en0.00_APOGEE-RAW.txt
3900,5.0,-2.0,0.0,MARCS_APOGEE_DR15_t3900_g5.00_z-2.00_en0.00_APOGEE-RAW.txt
3900,5.0,-1.5,0.0,MARCS_APOGEE_DR15_t3900_g5.00_z-1.50_en0.00_APOGEE-RAW.txt
3900,5.0,-1.0,0.0,MARCS_APOGEE_DR15_t3900_g5.00_z-1.00_en0.00_APOGEE-RAW.txt
3900,5.0,-0.5,0.0,MARCS_APOGEE_DR15_t3900_g5.00_z-0.50_en0.00_APOGEE-RAW.txt
3900,5.0,0.0,0.0,MARCS_APOGEE_DR15_t3900_g5.00_z0.00_en0.00_APOGEE-RAW.txt
3900,5.0,0.5,0.0,MARCS_APOGEE_DR15_t3900_g5.00_z0.50_en0.00_APOGEE-RAW.txt
4000,-0.5,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g-0.50_z-2.50_en0.00_APOGEE-RAW.txt
4000,-0.5,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g-0.50_z-2.00_en0.00_APOGEE-RAW.txt
4000,-0.5,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g-0.50_z-1.50_en0.00_APOGEE-RAW.txt
4000,-0.5,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g-0.50_z-1.00_en0.00_APOGEE-RAW.txt
4000,-0.5,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g-0.50_z-0.50_en0.00_APOGEE-RAW.txt
4000,-0.5,0.0,0.0,MARCS_APOGEE_DR15_t4000_g-0.50_z0.00_en0.00_APOGEE-RAW.txt
4000,-0.5,0.5,0.0,MARCS_APOGEE_DR15_t4000_g-0.50_z0.50_en0.00_APOGEE-RAW.txt
4000,0.0,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g0.00_z-2.50_en0.00_APOGEE-RAW.txt
4000,0.0,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g0.00_z-2.00_en0.00_APOGEE-RAW.txt
4000,0.0,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g0.00_z-1.50_en0.00_APOGEE-RAW.txt
4000,0.0,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g0.00_z-1.00_en0.00_APOGEE-RAW.txt
4000,0.0,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g0.00_z-0.50_en0.00_APOGEE-RAW.txt
4000,0.0,0.0,0.0,MARCS_APOGEE_DR15_t4000_g0.00_z0.00_en0.00_APOGEE-RAW.txt
4000,0.0,0.5,0.0,MARCS_APOGEE_DR15_t4000_g0.00_z0.50_en0.00_APOGEE-RAW.txt
4000,0.5,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g0.50_z-2.50_en0.00_APOGEE-RAW.txt
4000,0.5,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g0.50_z-2.00_en0.00_APOGEE-RAW.txt
4000,0.5,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g0.50_z-1.50_en0.00_APOGEE-RAW.txt
4000,0.5,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g0.50_z-1.00_en0.00_APOGEE-RAW.txt
4000,0.5,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g0.50_z-0.50_en0.00_APOGEE-RAW.txt
4000,0.5,0.0,0.0,MARCS_APOGEE_DR15_t4000_g0.50_z0.00_en0.00_APOGEE-RAW.txt
4000,0.5,0.5,0.0,MARCS_APOGEE_DR15_t4000_g0.50_z0.50_en0.00_APOGEE-RAW.txt
4000,1.0,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g1.00_z-2.50_en0.00_APOGEE-RAW.txt
4000,1.0,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g1.00_z-2.00_en0.00_APOGEE-RAW.txt
4000,1.0,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g1.00_z-1.50_en0.00_APOGEE-RAW.txt
4000,1.0,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g1.00_z-1.00_en0.00_APOGEE-RAW.txt
4000,1.0,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g1.00_z-0.50_en0.00_APOGEE-RAW.txt
4000,1.0,0.0,0.0,MARCS_APOGEE_DR15_t4000_g1.00_z0.00_en0.00_APOGEE-RAW.txt
4000,1.0,0.5,0.0,MARCS_APOGEE_DR15_t4000_g1.00_z0.50_en0.00_APOGEE-RAW.txt
4000,1.5,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g1.50_z-2.50_en0.00_APOGEE-RAW.txt
4000,1.5,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g1.50_z-2.00_en0.00_APOGEE-RAW.txt
4000,1.5,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g1.50_z-1.50_en0.00_APOGEE-RAW.txt
4000,1.5,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g1.50_z-1.00_en0.00_APOGEE-RAW.txt
4000,1.5,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g1.50_z-0.50_en0.00_APOGEE-RAW.txt
4000,1.5,0.0,0.0,MARCS_APOGEE_DR15_t4000_g1.50_z0.00_en0.00_APOGEE-RAW.txt
4000,1.5,0.5,0.0,MARCS_APOGEE_DR15_t4000_g1.50_z0.50_en0.00_APOGEE-RAW.txt
4000,2.0,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g2.00_z-2.50_en0.00_APOGEE-RAW.txt
4000,2.0,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g2.00_z-2.00_en0.00_APOGEE-RAW.txt
4000,2.0,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g2.00_z-1.50_en0.00_APOGEE-RAW.txt
4000,2.0,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g2.00_z-1.00_en0.00_APOGEE-RAW.txt
4000,2.0,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g2.00_z-0.50_en0.00_APOGEE-RAW.txt
4000,2.0,0.0,0.0,MARCS_APOGEE_DR15_t4000_g2.00_z0.00_en0.00_APOGEE-RAW.txt
4000,2.0,0.5,0.0,MARCS_APOGEE_DR15_t4000_g2.00_z0.50_en0.00_APOGEE-RAW.txt
4000,2.5,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g2.50_z-2.50_en0.00_APOGEE-RAW.txt
4000,2.5,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g2.50_z-2.00_en0.00_APOGEE-RAW.txt
4000,2.5,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g2.50_z-1.50_en0.00_APOGEE-RAW.txt
4000,2.5,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g2.50_z-1.00_en0.00_APOGEE-RAW.txt
4000,2.5,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g2.50_z-0.50_en0.00_APOGEE-RAW.txt
4000,2.5,0.0,0.0,MARCS_APOGEE_DR15_t4000_g2.50_z0.00_en0.00_APOGEE-RAW.txt
4000,2.5,0.5,0.0,MARCS_APOGEE_DR15_t4000_g2.50_z0.50_en0.00_APOGEE-RAW.txt
4000,3.0,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g3.00_z-2.50_en0.00_APOGEE-RAW.txt
4000,3.0,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g3.00_z-2.00_en0.00_APOGEE-RAW.txt
4000,3.0,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g3.00_z-1.50_en0.00_APOGEE-RAW.txt
4000,3.0,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g3.00_z-1.00_en0.00_APOGEE-RAW.txt
4000,3.0,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g3.00_z-0.50_en0.00_APOGEE-RAW.txt
4000,3.0,0.0,0.0,MARCS_APOGEE_DR15_t4000_g3.00_z0.00_en0.00_APOGEE-RAW.txt
4000,3.0,0.5,0.0,MARCS_APOGEE_DR15_t4000_g3.00_z0.50_en0.00_APOGEE-RAW.txt
4000,3.5,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g3.50_z-2.50_en0.00_APOGEE-RAW.txt
4000,3.5,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g3.50_z-2.00_en0.00_APOGEE-RAW.txt
4000,3.5,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g3.50_z-1.50_en0.00_APOGEE-RAW.txt
4000,3.5,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g3.50_z-1.00_en0.00_APOGEE-RAW.txt
4000,3.5,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g3.50_z-0.50_en0.00_APOGEE-RAW.txt
4000,3.5,0.0,0.0,MARCS_APOGEE_DR15_t4000_g3.50_z0.00_en0.00_APOGEE-RAW.txt
4000,3.5,0.5,0.0,MARCS_APOGEE_DR15_t4000_g3.50_z0.50_en0.00_APOGEE-RAW.txt
4000,4.0,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g4.00_z-2.50_en0.00_APOGEE-RAW.txt
4000,4.0,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g4.00_z-2.00_en0.00_APOGEE-RAW.txt
4000,4.0,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g4.00_z-1.50_en0.00_APOGEE-RAW.txt
4000,4.0,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g4.00_z-1.00_en0.00_APOGEE-RAW.txt
4000,4.0,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g4.00_z-0.50_en0.00_APOGEE-RAW.txt
4000,4.0,0.0,0.0,MARCS_APOGEE_DR15_t4000_g4.00_z0.00_en0.00_APOGEE-RAW.txt
4000,4.0,0.5,0.0,MARCS_APOGEE_DR15_t4000_g4.00_z0.50_en0.00_APOGEE-RAW.txt
4000,4.5,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g4.50_z-2.50_en0.00_APOGEE-RAW.txt
4000,4.5,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g4.50_z-2.00_en0.00_APOGEE-RAW.txt
4000,4.5,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g4.50_z-1.50_en0.00_APOGEE-RAW.txt
4000,4.5,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g4.50_z-1.00_en0.00_APOGEE-RAW.txt
4000,4.5,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g4.50_z-0.50_en0.00_APOGEE-RAW.txt
4000,4.5,0.0,0.0,MARCS_APOGEE_DR15_t4000_g4.50_z0.00_en0.00_APOGEE-RAW.txt
4000,4.5,0.5,0.0,MARCS_APOGEE_DR15_t4000_g4.50_z0.50_en0.00_APOGEE-RAW.txt
4000,5.0,-2.5,0.0,MARCS_APOGEE_DR15_t4000_g5.00_z-2.50_en0.00_APOGEE-RAW.txt
4000,5.0,-2.0,0.0,MARCS_APOGEE_DR15_t4000_g5.00_z-2.00_en0.00_APOGEE-RAW.txt
4000,5.0,-1.5,0.0,MARCS_APOGEE_DR15_t4000_g5.00_z-1.50_en0.00_APOGEE-RAW.txt
4000,5.0,-1.0,0.0,MARCS_APOGEE_DR15_t4000_g5.00_z-1.00_en0.00_APOGEE-RAW.txt
4000,5.0,-0.5,0.0,MARCS_APOGEE_DR15_t4000_g5.00_z-0.50_en0.00_APOGEE-RAW.txt
4000,5.0,0.0,0.0,MARCS_APOGEE_DR15_t4000_g5.00_z0.00_en0.00_APOGEE-RAW.txt
4000,5.0,0.5,0.0,MARCS_APOGEE_DR15_t4000_g5.00_z0.50_en0.00_APOGEE-RAW.txt
