teff,logg,M_H,en,C_M,N_M
3600,1.5,0.0,-0.5,0.0,0.0
3600,1.5,0.0,0.0,0.0,0.0
3600,1.5,0.0,0.5,0.0,0.0
3600,1.5,0.0,1.0,0.0,0.0
3600,1.5,0.5,-1.0,0.0,0.0
3600,1.5,0.5,-0.5,0.0,0.0
3600,1.5,0.5,0.0,0.0,0.0
3600,1.5,0.5,0.5,0.0,0.0
3600,1.5,0.5,1.0,0.0,0.0
3600,2.0,-2.5,-1.0,0.0,0.0
3600,2.0,-2.5,-0.5,0.0,0.0
3600,2.0,-2.5,0.0,0.0,0.0
3600,2.0,-2.5,0.5,0.0,0.0
3600,2.0,-2.5,1.0,0.0,0.0
3600,2.0,-2.0,-1.0,0.0,0.0
3600,2.0,-2.0,-0.5,0.0,0.0
3600,2.0,-2.0,0.0,0.0,0.0
3600,2.0,-2.0,0.5,0.0,0.0
3600,2.0,-2.0,1.0,0.0,0.0
3600,2.0,-1.5,-1.0,0.0,0.0
3600,2.0,-1.5,-0.5,0.0,0.0
3600,2.0,-1.5,0.0,0.0,0.0
3600,2.0,-1.5,0.5,0.0,0.0
3600,2.0,-1.5,1.0,0.0,0.0
3600,2.0,-1.0,-1.0,0.0,0.0
3600,2.0,-1.0,-0.5,0.0,0.0
3600,2.0,-1.0,0.0,0.0,0.0
3600,2.0,-1.0,0.5,0.0,0.0
3600,2.0,-1.0,1.0,0.0,0.0
3600,2.0,-0.5,-1.0,0.0,0.0
3600,2.0,-0.5,-0.5,0.0,0.0
3600,2.0,-0.5,0.0,0.0,0.0
3600,2.0,-0.5,0.5,0.0,0.0
3600,2.0,-0.5,1.0,0.0,0.0
3600,2.0,0.0,-1.0,0.0,0.0
3600,2.0,0.0,-0.5,0.0,0.0
3600,2.0,0.0,0.0,0.0,0.0
3600,2.0,0.0,0.5,0.0,0.0
3600,2.0,0.0,1.0,0.0,0.0
3600,2.0,0.5,-1.0,0.0,0.0
3600,2.0,0.5,-0.5,0.0,0.0
3600,2.0,0.5,0.0,0.0,0.0
3600,2.0,0.5,0.5,0.0,0.0
3600,2.0,0.5,1.0,0.0,0.0
3600,2.5,-2.5,-1.0,0.0,0.0
3600,2.5,-2.5,-0.5,0.0,0.0
3600,2.5,-2.5,0.0,0.0,0.0
3600,2.5,-2.5,0.5,0.0,0.0
3600,2.5,-2.5,1.0,0.0,0.0
3600,2.5,-2.0,-1.0,0.0,0.0
3600,2.5,-2.0,-0.5,0.0,0.0
3600,2.5,-2.0,0.0,0.0,0.0
3600,2.5,-2.0,0.5,0.0,0.0
3600,2.5,-2.0,1.0,0.0,0.0
3600,2.5,-1.5,-1.0,0.0,0.0
3600,2.5,-1.5,-0.5,0.0,0.0
3600,2.5,-1.5,0.0,0.0,0.0
3600,2.5,-1.5,0.5,0.0,0.0
3600,2.5,-1.5,1.0,0.0,0.0
3600,2.5,-1.0,-1.0,0.0,0.0
3600,2.5,-1.0,-0.5,0.0,0.0
3600,2.5,-1.0,0.0,0.0,0.0
3600,2.5,-1.0,0.5,0.0,0.0
3600,2.5,-1.0,1.0,0.0,0.0
3600,2.5,-0.5,-1.0,0.0,0.0
3600,2.5,-0.5,-0.5,0.0,0.0
3600,2.5,-0.5,0.0,0.0,0.0
3600,2.5,-0.5,0.5,0.0,0.0
3600,2.5,-0.5,1.0,0.0,0.0
3600,2.5,0.0,-1.0,0.0,0.0
3600,2.5,0.0,-0.5,0.0,0.0
3600,2.5,0.0,0.0,0.0,0.0
3600,2.5,0.0,0.5,0.0,0.0
3600,2.5,0.0,1.0,0.0,0.0
3600,2.5,0.5,-1.0,0.0,0.0
3600,2.5,0.5,-0.5,0.0,0.0
3600,2.5,0.5,0.0,0.0,0.0
3600,2.5,0.5,0.5,0.0,0.0
3600,2.5,0.5,1.0,0.0,0.0
3600,3.0,-2.5,-1.0,0.0,0.0
3600,3.0,-2.5,-0.5,0.0,0.0
3600,3.0,-2.5,0.0,0.0,0.0
3600,3.0,-2.5,0.5,0.0,0.0
3600,3.0,-2.5,1.0,0.0,0.0
3600,3.0,-2.0,-1.0,0.0,0.0
3600,3.0,-2.0,-0.5,0.0,0.0
3600,3.0,-2.0,0.0,0.0,0.0
3600,3.0,-2.0,0.5,0.0,0.0
3600,3.0,-2.0,1.0,0.0,0.0
3600,3.0,-1.5,-1.0,0.0,0.0
3600,3.0,-1.5,-0.5,0.0,0.0
3600,3.0,-1.5,0.0,0.0,0.0
3600,3.0,-1.5,0.5,0.0,0.0
3600,3.0,-1.5,1.0,0.0,0.0
3600,3.0,-1.0,-1.0,0.0,0.0
3600,3.0,-1.0,-0.5,0.0,0.0
3600,3.0,-1.0,0.0,0.0,0.0
3600,3.0,-1.0,0.5,0.0,0.0
3600,3.0,-1.0,1.0,0.0,0.0
3600,3.0,-0.5,-1.0,0.0,0.0
3600,3.0,-0.5,-0.5,0.0,0.0
3600,3.0,-0.5,0.0,0.0,0.0
3600,3.0,-0.5,0.5,0.0,0.0
3600,3.0,-0.5,1.0,0.0,0.0
3600,3.0,0.0,-1.0,0.0,0.0
3600,3.0,0.0,-0.5,0.0,0.0
3600,3.0,0.0,0.0,0.0,0.0
3600,3.0,0.0,0.5,0.0,0.0
3600,3.0,0.0,1.0,0.0,0.0
3600,3.0,0.5,-1.0,0.0,0.0
3600,3.0,0.5,-0.5,0.0,0.0
3600,3.0,0.5,0.0,0.0,0.0
3600,3.0,0.5,0.5,0.0,0.0
3600,3.0,0.5,1.0,0.0,0.0
3600,3.5,-2.5,-1.0,0.0,0.0
3600,3.5,-2.5,-0.5,0.0,0.0
3600,3.5,-2.5,0.0,0.0,0.0
3600,3.5,-2.5,0.5,0.0,0.0
3600,3.5,-2.5,1.0,0.0,0.0
3600,3.5,-2.0,-1.0,0.0,0.0
3600,3.5,-2.0,-0.5,0.0,0.0
3600,3.5,-2.0,0.0,0.0,0.0
3600,3.5,-2.0,0.5,0.0,0.0
3600,3.5,-2.0,1.0,0.0,0.0
3600,3.5,-1.5,-1.0,0.0,0.0
3600,3.5,-1.5,-0.5,0.0,0.0
3600,3.5,-1.5,0.0,0.0,0.0
3600,3.5,-1.5,0.5,0.0,0.0
3600,3.5,-1.5,1.0,0.0,0.0
3600,3.5,-1.0,-1.0,0.0,0.0
3600,3.5,-1.0,-0.5,0.0,0.0
3600,3.5,-1.0,0.0,0.0,0.0
3600,3.5,-1.0,0.5,0.0,0.0
3600,3.5,-1.0,1.0,0.0,0.0
3600,3.5,-0.5,-1.0,0.0,0.0
3600,3.5,-0.5,-0.5,0.0,0.0
3600,3.5,-0.5,0.0,0.0,0.0
3600,3.5,-0.5,0.5,0.0,0.0
3600,3.5,-0.5,1.0,0.0,0.0
3600,3.5,0.0,-1.0,0.0,0.0
3600,3.5,0.0,-0.5,0.0,0.0
3600,3.5,0.0,0.0,0.0,0.0
3600,3.5,0.0,0.5,0.0,0.0
3600,3.5,0.0,1.0,0.0,0.0
3600,3.5,0.5,-1.0,0.0,0.0
3600,3.5,0.5,-0.5,0.0,0.0
3600,3.5,0.5,0.0,0.0,0.0
3600,3.5,0.5,0.5,0.0,0.0
3600,3.5,0.5,1.0,0.0,0.0
3600,4.0,-2.5,-1.0,0.0,0.0
3600,4.0,-2.5,-0.5,0.0,0.0
3600,4.0,-2.5,0.0,0.0,0.0
3600,4.0,-2.5,0.5,0.0,0.0
3600,4.0,-2.5,1.0,0.0,0.0
3600,4.0,-2.0,-1.0,0.0,0.0
3600,4.0,-2.0,-0.5,0.0,0.0
3600,4.0,-2.0,0.0,0.0,0.0
3600,4.0,-2.0,0.5,0.0,0.0
3600,4.0,-2.0,1.0,0.0,0.0
3600,4.0,-1.5,-1.0,0.0,0.0
3600,4.0,-1.5,-0.5,0.0,0.0
3600,4.0,-1.5,0.0,0.0,0.0
3600,4.0,-1.5,0.5,0.0,0.0
3600,4.0,-1.5,1.0,0.0,0.0
3600,4.0,-1.0,-1.0,0.0,0.0
3600,4.0,-1.0,-0.5,0.0,0.0
3600,4.0,-1.0,0.0,0.0,0.0
3600,4.0,-1.0,0.5,0.0,0.0
3600,4.0,-1.0,1.0,0.0,0.0
3600,4.0,-0.5,-1.0,0.0,0.0
3600,4.0,-0.5,-0.5,0.0,0.0
3600,4.0,-0.5,0.0,0.0,0.0
3600,4.0,-0.5,0.5,0.0,0.0
3600,4.0,-0.5,1.0,0.0,0.0
3600,4.0,0.0,-1.0,0.0,0.0
3600,4.0,0.0,-0.5,0.0,0.0
3600,4.0,0.0,0.0,0.0,0.0
3600,4.0,0.0,0.5,0.0,0.0
3600,4.0,0.0,1.0,0.0,0.0
3600,4.0,0.5,-1.0,0.0,0.0
3600,4.0,0.5,-0.5,0.0,0.0
3600,4.0,0.5,0.0,0.0,0.0
3600,4.0,0.5,0.5,0.0,0.0
3600,4.0,0.5,1.0,0.0,0.0
3600,4.5,-2.5,-1.0,0.0,0.0
3600,4.5,-2.5,-0.5,0.0,0.0
3600,4.5,-2.5,0.0,0.0,0.0
3600,4.5,-2.5,0.5,0.0,0.0
3600,4.5,-2.5,1.0,0.0,0.0
3600,4.5,-2.0,-1.0,0.0,0.0
3600,4.5,-2.0,-0.5,0.0,0.0
3600,4.5,-2.0,0.0,0.0,0.0
3600,4.5,-2.0,0.5,0.0,0.0
3600,4.5,-2.0,1.0,0.0,0.0
3600,4.5,-1.5,-1.0,0.0,0.0
3600,4.5,-1.5,-0.5,0.0,0.0
3600,4.5,-1.5,0.0,0.0,0.0
3600,4.5,-1.5,0.5,0.0,0.0
3600,4.5,-1.5,1.0,0.0,0.0
3600,4.5,-1.0,-1.0,0.0,0.0
3600,4.5,-1.0,-0.5,0.0,0.0
3600,4.5,-1.0,0.0,0.0,0.0
3600,4.5,-1.0,0.5,0.0,0.0
3600,4.5,-1.0,1.0,0.0,0.0
3600,4.5,-0.5,-1.0,0.0,0.0
3600,4.5,-0.5,-0.5,0.0,0.0
3600,4.5,-0.5,0.0,0.0,0.0
3600,4.5,-0.5,0.5,0.0,0.0
3600,4.5,-0.5,1.0,0.0,0.0
3600,4.5,0.0,-1.0,0.0,0.0
3600,4.5,0.0,-0.5,0.0,0.0
3600,4.5,0.0,0.0,0.0,0.0
3600,4.5,0.0,0.5,0.0,0.0
3600,4.5,0.0,1.0,0.0,0.0
3600,4.5,0.5,-1.0,0.0,0.0
3600,4.5,0.5,-0.5,0.0,0.0
3600,4.5,0.5,0.0,0.0,0.0
3600,4.5,0.5,0.5,0.0,0.0
3600,4.5,0.5,1.0,0.0,0.0
3600,5.0,-2.5,-1.0,0.0,0.0
3600,5.0,-2.5,-0.5,0.0,0.0
3600,5.0,-2.5,0.0,0.0,0.0
3600,5.0,-2.5,0.5,0.0,0.0
3600,5.0,-2.5,1.0,0.0,0.0
3600,5.0,-2.0,-1.0,0.0,0.0
3600,5.0,-2.0,-0.5,0.0,0.0
3600,5.0,-2.0,0.0,0.0,0.0
3600,5.0,-2.0,0.5,0.0,0.0
3600,5.0,-2.0,1.0,0.0,0.0
3600,5.0,-1.5,-1.0,0.0,0.0
3600,5.0,-1.5,-0.5,0.0,0.0
3600,5.0,-1.5,0.0,0.0,0.0
3600,5.0,-1.5,0.5,0.0,0.0
3600,5.0,-1.5,1.0,0.0,0.0
3600,5.0,-1.0,-1.0,0.0,0.0
3600,5.0,-1.0,-0.5,0.0,0.0
3600,5.0,-1.0,0.0,0.0,0.0
3600,5.0,-1.0,0.5,0.0,0.0
3600,5.0,-1.0,1.0,0.0,0.0
3600,5.0,-0.5,-1.0,0.0,0.0
3600,5.0,-0.5,-0.5,0.0,0.0
3600,5.0,-0.5,0.0,0.0,0.0
3600,5.0,-0.5,0.5,0.0,0.0
3600,5.0,-0.5,1.0,0.0,0.0
3600,5.0,0.0,-1.0,0.0,0.0
3600,5.0,0.0,-0.5,0.0,0.0
3600,5.0,0.0,0.0,0.0,0.0
3600,5.0,0.0,0.5,0.0,0.0
3600,5.0,0.0,1.0,0.0,0.0
3600,5.0,0.5,-1.0,0.0,0.0
3600,5.0,0.5,-0.5,0.0,0.0
3600,5.0,0.5,0.0,0.0,0.0
3600,5.0,0.5,0.5,0.0,0.0
3600,5.0,0.5,1.0,0.0,0.0
3700,-0.5,-2.5,-1.0,0.0,0.0
3700,-0.5,-2.5,-0.5,0.0,0.0
3700,-0.5,-2.5,0.0,0.0,0.0
3700,-0.5,-2.5,0.5,0.0,0.0
3700,-0.5,-2.5,1.0,0.0,0.0
3700,-0.5,-2.0,-1.0,0.0,0.0
3700,-0.5,-2.0,-0.5,0.0,0.0
3700,-0.5,-2.0,0.0,0.0,0.0
3700,-0.5,-2.0,0.5,0.0,0.0
3700,-0.5,-2.0,1.0,0.0,0.0
3700,-0.5,-1.5,-1.0,0.0,0.0
3700,-0.5,-1.5,-0.5,0.0,0.0
3700,-0.5,-1.5,0.0,0.0,0.0
3700,-0.5,-1.5,0.5,0.0,0.0
3700,-0.5,-1.5,1.0,0.0,0.0
3700,-0.5,-1.0,-1.0,0.0,0.0
3700,-0.5,-1.0,-0.5,0.0,0.0
3700,-0.5,-1.0,0.0,0.0,0.0
3700,-0.5,-1.0,0.5,0.0,0.0
3700,-0.5,-1.0,1.0,0.0,0.0
3700,-0.5,-0.5,-1.0,0.0,0.0
3700,-0.5,-0.5,-0.5,0.0,0.0
3700,-0.5,-0.5,0.0,0.0,0.0
3700,-0.5,-0.5,0.5,0.0,0.0
3700,-0.5,-0.5,1.0,0.0,0.0
3700,-0.5,0.0,-1.0,0.0,0.0
3700,-0.5,0.0,-0.5,0.0,0.0
3700,-0.5,0.0,0.0,0.0,0.0
3700,-0.5,0.0,0.5,0.0,0.0
3700,-0.5,0.0,1.0,0.0,0.0
3700,-0.5,0.5,-1.0,0.0,0.0
3700,-0.5,0.5,-0.5,0.0,0.0
3700,-0.5,0.5,0.0,0.0,0.0
3700,-0.5,0.5,0.5,0.0,0.0
3700,-0.5,0.5,1.0,0.0,0.0
3700,0.0,-2.5,-1.0,0.0,0.0
3700,0.0,-2.5,-0.5,0.0,0.0
3700,0.0,-2.5,0.0,0.0,0.0
3700,0.0,-2.5,0.5,0.0,0.0
3700,0.0,-2.5,1.0,0.0,0.0
3700,0.0,-2.0,-1.0,0.0,0.0
3700,0.0,-2.0,-0.5,0.0,0.0
3700,0.0,-2.0,0.0,0.0,0.0
3700,0.0,-2.0,0.5,0.0,0.0
3700,0.0,-2.0,1.0,0.0,0.0
3700,0.0,-1.5,-1.0,0.0,0.0
3700,0.0,-1.5,-0.5,0.0,0.0
3700,0.0,-1.5,0.0,0.0,0.0
3700,0.0,-1.5,0.5,0.0,0.0
3700,0.0,-1.5,1.0,0.0,0.0
3700,0.0,-1.0,-1.0,0.0,0.0
3700,0.0,-1.0,-0.5,0.0,0.0
3700,0.0,-1.0,0.0,0.0,0.0
3700,0.0,-1.0,0.5,0.0,0.0
3700,0.0,-1.0,1.0,0.0,0.0
3700,0.0,-0.5,-1.0,0.0,0.0
3700,0.0,-0.5,-0.5,0.0,0.0
3700,0.0,-0.5,0.0,0.0,0.0
3700,0.0,-0.5,0.5,0.0,0.0
3700,0.0,-0.5,1.0,0.0,0.0
3700,0.0,0.0,-1.0,0.0,0.0
3700,0.0,0.0,-0.5,0.0,0.0
3700,0.0,0.0,0.0,0.0,0.0
3700,0.0,0.0,0.5,0.0,0.0
3700,0.0,0.0,1.0,0.0,0.0
3700,0.0,0.5,-1.0,0.0,0.0
3700,0.0,0.5,-0.5,0.0,0.0
3700,0.0,0.5,0.0,0.0,0.0
3700,0.0,0.5,0.5,0.0,0.0
3700,0.0,0.5,1.0,0.0,0.0
3700,0.5,-2.5,-1.0,0.0,0.0
3700,0.5,-2.5,-0.5,0.0,0.0
3700,0.5,-2.5,0.0,0.0,0.0
3700,0.5,-2.5,0.5,0.0,0.0
3700,0.5,-2.5,1.0,0.0,0.0
3700,0.5,-2.0,-1.0,0.0,0.0
3700,0.5,-2.0,-0.5,0.0,0.0
3700,0.5,-2.0,0.0,0.0,0.0
3700,0.5,-2.0,0.5,0.0,0.0
3700,0.5,-2.0,1.0,0.0,0.0
3700,0.5,-1.5,-1.0,0.0,0.0
3700,0.5,-1.5,-0.5,0.0,0.0
3700,0.5,-1.5,0.0,0.0,0.0
3700,0.5,-1.5,0.5,0.0,0.0
3700,0.5,-1.5,1.0,0.0,0.0
3700,0.5,-1.0,-1.0,0.0,0.0
3700,0.5,-1.0,-0.5,0.0,0.0
3700,0.5,-1.0,0.0,0.0,0.0
3700,0.5,-1.0,0.5,0.0,0.0
3700,0.5,-1.0,1.0,0.0,0.0
3700,0.5,-0.5,-1.0,0.0,0.0
3700,0.5,-0.5,-0.5,0.0,0.0
3700,0.5,-0.5,0.0,0.0,0.0
3700,0.5,-0.5,0.5,0.0,0.0
3700,0.5,-0.5,1.0,0.0,0.0
3700,0.5,0.0,-1.0,0.0,0.0
3700,0.5,0.0,-0.5,0.0,0.0
3700,0.5,0.0,0.0,0.0,0.0
3700,0.5,0.0,0.5,0.0,0.0
3700,0.5,0.0,1.0,0.0,0.0
3700,0.5,0.5,-1.0,0.0,0.0
3700,0.5,0.5,-0.5,0.0,0.0
3700,0.5,0.5,0.0,0.0,0.0
3700,0.5,0.5,0.5,0.0,0.0
3700,0.5,0.5,1.0,0.0,0.0
3700,1.0,-2.5,-1.0,0.0,0.0
3700,1.0,-2.5,-0.5,0.0,0.0
3700,1.0,-2.5,0.0,0.0,0.0
3700,1.0,-2.5,0.5,0.0,0.0
3700,1.0,-2.5,1.0,0.0,0.0
3700,1.0,-2.0,-1.0,0.0,0.0
3700,1.0,-2.0,-0.5,0.0,0.0
3700,1.0,-2.0,0.0,0.0,0.0
3700,1.0,-2.0,0.5,0.0,0.0
3700,1.0,-2.0,1.0,0.0,0.0
3700,1.0,-1.5,-1.0,0.0,0.0
3700,1.0,-1.5,-0.5,0.0,0.0
3700,1.0,-1.5,0.0,0.0,0.0
3700,1.0,-1.5,0.5,0.0,0.0
3700,1.0,-1.5,1.0,0.0,0.0
3700,1.0,-1.0,-1.0,0.0,0.0
3700,1.0,-1.0,-0.5,0.0,0.0
3700,1.0,-1.0,0.0,0.0,0.0
3700,1.0,-1.0,0.5,0.0,0.0
3700,1.0,-1.0,1.0,0.0,0.0
3700,1.0,-0.5,-1.0,0.0,0.0
3700,1.0,-0.5,-0.5,0.0,0.0
3700,1.0,-0.5,0.0,0.0,0.0
3700,1.0,-0.5,0.5,0.0,0.0
3700,1.0,-0.5,1.0,0.0,0.0
3700,1.0,0.0,-1.0,0.0,0.0
3700,1.0,0.0,-0.5,0.0,0.0
3700,1.0,0.0,0.0,0.0,0.0
3700,1.0,0.0,0.5,0.0,0.0
3700,1.0,0.0,1.0,0.0,0.0
3700,1.0,0.5,-1.0,0.0,0.0
3700,1.0,0.5,-0.5,0.0,0.0
3700,1.0,0.5,0.0,0.0,0.0
3700,1.0,0.5,0.5,0.0,0.0
3700,1.0,0.5,1.0,0.0,0.0
3700,1.5,-2.5,-1.0,0.0,0.0
3700,1.5,-2.5,-0.5,0.0,0.0
3700,1.5,-2.5,0.0,0.0,0.0
3700,1.5,-2.5,0.5,0.0,0.0
3700,1.5,-2.5,1.0,0.0,0.0
3700,1.5,-2.0,-1.0,0.0,0.0
3700,1.5,-2.0,-0.5,0.0,0.0
3700,1.5,-2.0,0.0,0.0,0.0
3700,1.5,-2.0,0.5,0.0,0.0
3700,1.5,-2.0,1.0,0.0,0.0
3700,1.5,-1.5,-1.0,0.0,0.0
3700,1.5,-1.5,-0.5,0.0,0.0
3700,1.5,-1.5,0.0,0.0,0.0
3700,1.5,-1.5,0.5,0.0,0.0
3700,1.5,-1.5,1.0,0.0,0.0
3700,1.5,-1.0,-1.0,0.0,0.0
3700,1.5,-1.0,-0.5,0.0,0.0
3700,1.5,-1.0,0.0,0.0,0.0
3700,1.5,-1.0,0.5,0.0,0.0
3700,1.5,-1.0,1.0,0.0,0.0
3700,1.5,-0.5,-1.0,0.0,0.0
3700,1.5,-0.5,-0.5,0.0,0.0
3700,1.5,-0.5,0.0,0.0,0.0
3700,1.5,-0.5,0.5,0.0,0.0
3700,1.5,-0.5,1.0,0.0,0.0
3700,1.5,0.0,-1.0,0.0,0.0
3700,1.5,0.0,-0.5,0.0,0.0
3700,1.5,0.0,0.0,0.0,0.0
3700,1.5,0.0,0.5,0.0,0.0
3700,1.5,0.0,1.0,0.0,0.0
3700,1.5,0.5,-1.0,0.0,0.0
3700,1.5,0.5,-0.5,0.0,0.0
3700,1.5,0.5,0.0,0.0,0.0
3700,1.5,0.5,0.5,0.0,0.0
3700,1.5,0.5,1.0,0.0,0.0
3700,2.0,-2.5,-1.0,0.0,0.0
3700,2.0,-2.5,-0.5,0.0,0.0
3700,2.0,-2.5,0.0,0.0,0.0
3700,2.0,-2.5,0.5,0.0,0.0
3700,2.0,-2.5,1.0,0.0,0.0
3700,2.0,-2.0,-1.0,0.0,0.0
3700,2.0,-2.0,-0.5,0.0,0.0
3700,2.0,-2.0,0.0,0.0,0.0
3700,2.0,-2.0,0.5,0.0,0.0
3700,2.0,-2.0,1.0,0.0,0.0
3700,2.0,-1.5,-1.0,0.0,0.0
3700,2.0,-1.5,-0.5,0.0,0.0
3700,2.0,-1.5,0.0,0.0,0.0
3700,2.0,-1.5,0.5,0.0,0.0
3700,2.0,-1.5,1.0,0.0,0.0
3700,2.0,-1.0,-1.0,0.0,0.0
3700,2.0,-1.0,-0.5,0.0,0.0
3700,2.0,-1.0,0.0,0.0,0.0
3700,2.0,-1.0,0.5,0.0,0.0
3700,2.0,-1.0,1.0,0.0,0.0
3700,2.0,-0.5,-1.0,0.0,0.0
3700,2.0,-0.5,-0.5,0.0,0.0
3700,2.0,-0.5,0.0,0.0,0.0
3700,2.0,-0.5,0.5,0.0,0.0
3700,2.0,-0.5,1.0,0.0,0.0
3700,2.0,0.0,-1.0,0.0,0.0
3700,2.0,0.0,-0.5,0.0,0.0
3700,2.0,0.0,0.0,0.0,0.0
3700,2.0,0.0,0.5,0.0,0.0
3700,2.0,0.0,1.0,0.0,0.0
3700,2.0,0.5,-1.0,0.0,0.0
3700,2.0,0.5,-0.5,0.0,0.0
3700,2.0,0.5,0.0,0.0,0.0
3700,2.0,0.5,0.5,0.0,0.0
3700,2.0,0.5,1.0,0.0,0.0
3700,2.5,-2.5,-1.0,0.0,0.0
3700,2.5,-2.5,-0.5,0.0,0.0
3700,2.5,-2.5,0.0,0.0,0.0
3700,2.5,-2.5,0.5,0.0,0.0
3700,2.5,-2.5,1.0,0.0,0.0
3700,2.5,-2.0,-1.0,0.0,0.0
3700,2.5,-2.0,-0.5,0.0,0.0
3700,2.5,-2.0,0.0,0.0,0.0
3700,2.5,-2.0,0.5,0.0,0.0
3700,2.5,-2.0,1.0,0.0,0.0
3700,2.5,-1.5,-1.0,0.0,0.0
3700,2.5,-1.5,-0.5,0.0,0.0
3700,2.5,-1.5,0.0,0.0,0.0
3700,2.5,-1.5,0.5,0.0,0.0
3700,2.5,-1.5,1.0,0.0,0.0
3700,2.5,-1.0,-1.0,0.0,0.0
3700,2.5,-1.0,-0.5,0.0,0.0
3700,2.5,-1.0,0.0,0.0,0.0
3700,2.5,-1.0,0.5,0.0,0.0
3700,2.5,-1.0,1.0,0.0,0.0
3700,2.5,-0.5,-1.0,0.0,0.0
3700,2.5,-0.5,-0.5,0.0,0.0
3700,2.5,-0.5,0.0,0.0,0.0
3700,2.5,-0.5,0.5,0.0,0.0
3700,2.5,-0.5,1.0,0.0,0.0
3700,2.5,0.0,-1.0,0.0,0.0
3700,2.5,0.0,-0.5,0.0,0.0
3700,2.5,0.0,0.0,0.0,0.0
3700,2.5,0.0,0.5,0.0,0.0
3700,2.5,0.0,1.0,0.0,0.0
3700,2.5,0.5,-1.0,0.0,0.0
3700,2.5,0.5,-0.5,0.0,0.0
3700,2.5,0.5,0.0,0.0,0.0
3700,2.5,0.5,0.5,0.0,0.0
3700,2.5,0.5,1.0,0.0,0.0
3700,3.0,-2.5,-1.0,0.0,0.0
3700,3.0,-2.5,-0.5,0.0,0.0
3700,3.0,-2.5,0.0,0.0,0.0
3700,3.0,-2.5,0.5,0.0,0.0
3700,3.0,-2.5,1.0,0.0,0.0
3700,3.0,-2.0,-1.0,0.0,0.0
3700,3.0,-2.0,-0.5,0.0,0.0
3700,3.0,-2.0,0.0,0.0,0.0
3700,3.0,-2.0,0.5,0.0,0.0
3700,3.0,-2.0,1.0,0.0,0.0
3700,3.0,-1.5,-1.0,0.0,0.0
3700,3.0,-1.5,-0.5,0.0,0.0
3700,3.0,-1.5,0.0,0.0,0.0
3700,3.0,-1.5,0.5,0.0,0.0
3700,3.0,-1.5,1.0,0.0,0.0
3700,3.0,-1.0,-1.0,0.0,0.0
3700,3.0,-1.0,-0.5,0.0,0.0
3700,3.0,-1.0,0.0,0.0,0.0
3700,3.0,-1.0,0.5,0.0,0.0
3700,3.0,-1.0,1.0,0.0,0.0
3700,3.0,-0.5,-1.0,0.0,0.0
3700,3.0,-0.5,-0.5,0.0,0.0
3700,3.0,-0.5,0.0,0.0,0.0
3700,3.0,-0.5,0.5,0.0,0.0
3700,3.0,-0.5,1.0,0.0,0.0
3700,3.0,0.0,-1.0,0.0,0.0
3700,3.0,0.0,-0.5,0.0,0.0
3700,3.0,0.0,0.0,0.0,0.0
3700,3.0,0.0,0.5,0.0,0.0
3700,3.0,0.0,1.0,0.0,0.0
3700,3.0,0.5,-1.0,0.0,0.0
3700,3.0,0.5,-0.5,0.0,0.0
3700,3.0,0.5,0.0,0.0,0.0
3700,3.0,0.5,0.5,0.0,0.0
3700,3.0,0.5,1.0,0.0,0.0
3700,3.5,-2.5,-1.0,0.0,0.0
3700,3.5,-2.5,-0.5,0.0,0.0
3700,3.5,-2.5,0.0,0.0,0.0
3700,3.5,-2.5,0.5,0.0,0.0
3700,3.5,-2.5,1.0,0.0,0.0
3700,3.5,-2.0,-1.0,0.0,0.0
3700,3.5,-2.0,-0.5,0.0,0.0
3700,3.5,-2.0,0.0,0.0,0.0
3700,3.5,-2.0,0.5,0.0,0.0
3700,3.5,-2.0,1.0,0.0,0.0
3700,3.5,-1.5,-1.0,0.0,0.0
3700,3.5,-1.5,-0.5,0.0,0.0
3700,3.5,-1.5,0.0,0.0,0.0
3700,3.5,-1.5,0.5,0.0,0.0
3700,3.5,-1.5,1.0,0.0,0.0
3700,3.5,-1.0,-1.0,0.0,0.0
3700,3.5,-1.0,-0.5,0.0,0.0
3700,3.5,-1.0,0.0,0.0,0.0
3700,3.5,-1.0,0.5,0.0,0.0
3700,3.5,-1.0,1.0,0.0,0.0
3700,3.5,-0.5,-1.0,0.0,0.0
3700,3.5,-0.5,-0.5,0.0,0.0
3700,3.5,-0.5,0.0,0.0,0.0
3700,3.5,-0.5,0.5,0.0,0.0
3700,3.5,-0.5,1.0,0.0,0.0
3700,3.5,0.0,-1.0,0.0,0.0
3700,3.5,0.0,-0.5,0.0,0.0
3700,3.5,0.0,0.0,0.0,0.0
3700,3.5,0.0,0.5,0.0,0.0
3700,3.5,0.0,1.0,0.0,0.0
3700,3.5,0.5,-1.0,0.0,0.0
3700,3.5,0.5,-0.5,0.0,0.0
3700,3.5,0.5,0.0,0.0,0.0
3700,3.5,0.5,0.5,0.0,0.0
3700,3.5,0.5,1.0,0.0,0.0
3700,4.0,-2.5,-1.0,0.0,0.0
3700,4.0,-2.5,-0.5,0.0,0.0
3700,4.0,-2.5,0.0,0.0,0.0
3700,4.0,-2.5,0.5,0.0,0.0
3700,4.0,-2.5,1.0,0.0,0.0
3700,4.0,-2.0,-1.0,0.0,0.0
3700,4.0,-2.0,-0.5,0.0,0.0
3700,4.0,-2.0,0.0,0.0,0.0
3700,4.0,-2.0,0.5,0.0,0.0
